id;fecha;tipo;accion;que;plataforma_pago;cantidad;detalle1;detalle2;created_at;updated_at
171;2021-07-27T00:00:00-02:00;Hobby;Gasto;Squash;any;1.3;Powerade;;2025-04-04T00:00:00-02:00;2025-04-04T00:00:00-02:00
172;2021-07-28T00:00:00-02:00;Otros Gastos;Gasto;Cosas del piso;any;4.8;Utensilios;;2025-04-04T00:00:00-02:00;2025-04-04T00:00:00-02:00
173;2021-07-28T00:00:00-02:00;Comida;Gasto;Restaurante;any;24;cena can pastilla;;2025-04-04T00:00:00-02:00;2025-04-04T00:00:00-02:00
174;2021-07-28T00:00:00-02:00;Comida;Gasto;Supermercado;any;8.1;;;2025-04-04T00:00:00-02:00;2025-04-04T00:00:00-02:00
175;2021-07-29T00:00:00-02:00;Café;Gasto;Starbucks;any;3.8;;;2025-04-04T00:00:00-02:00;2025-04-04T00:00:00-02:00
176;2021-07-29T00:00:00-02:00;Comida;Gasto;Supermercado;any;9.33;Cena casa itziar (Mar, Tudu y yo);;2025-04-04T00:00:00-02:00;2025-04-04T00:00:00-02:00
177;2021-07-29T00:00:00-02:00;Cripto D;Inversión;Binance;any;400;;;2025-04-04T00:00:00-02:00;2025-04-04T00:00:00-02:00
178;2021-07-29T00:00:00-02:00;Otros Ingresos;Ingreso;Ventas;any;500;Venta Mini (1400/3400);;2025-04-04T00:00:00-02:00;2025-04-04T00:00:00-02:00
179;2021-07-30T00:00:00-02:00;Viajes/ Transporte;Gasto;Gasolina;any;10;350;km;2025-04-04T00:00:00-02:00;2025-04-04T00:00:00-02:00
180;2021-07-30T00:00:00-02:00;Otros Gastos;Gasto;Muestras MB;any;46.41;Dos camisetas y gorro;;2025-04-04T00:00:00-02:00;2025-04-04T00:00:00-02:00
181;2021-07-31T00:00:00-02:00;Comida;Gasto;Restaurante;any;9.99;;KFC;2025-04-04T00:00:00-02:00;2025-04-04T00:00:00-02:00
182;2021-08-01T00:00:00-02:00;QFI;Gasto;Minigolf Pere;any;12.5;;;2025-04-04T00:00:00-02:00;2025-04-04T00:00:00-02:00
183;2021-08-02T00:00:00-02:00;Otros Ingresos;Ingreso;Ventas;any;500;Venta Mini (1900/3400);;2025-04-04T00:00:00-02:00;2025-04-04T00:00:00-02:00
184;2021-08-02T00:00:00-02:00;Empleo;Ingreso;EFIWATT;any;1258.89;;;2025-04-04T00:00:00-02:00;2025-04-04T00:00:00-02:00
185;2021-08-02T00:00:00-02:00;Alquiler;Gasto;Piso;any;200;;;2025-04-04T00:00:00-02:00;2025-04-04T00:00:00-02:00
186;2021-08-02T00:00:00-02:00;Hobby;Gasto;Squash;any;40;2 raqueta 2º mano Nick;;2025-04-04T00:00:00-02:00;2025-04-04T00:00:00-02:00
187;2021-08-02T00:00:00-02:00;Café;Gasto;Bar;any;1.4;;;2025-04-04T00:00:00-02:00;2025-04-04T00:00:00-02:00
188;2021-08-02T00:00:00-02:00;Hobby;Gasto;Squash;any;8;Entreno grupo;;2025-04-04T00:00:00-02:00;2025-04-04T00:00:00-02:00
189;2021-08-03T00:00:00-02:00;Comida;Gasto;Supermercado;any;3.7;;;2025-04-04T00:00:00-02:00;2025-04-04T00:00:00-02:00
190;2021-08-04T00:00:00-02:00;QFI;Gasto;Pádel;any;5;Pádel Mar;;2025-04-04T00:00:00-02:00;2025-04-04T00:00:00-02:00
191;2021-08-04T00:00:00-02:00;Comida;Gasto;Supermercado;any;6.87;;;2025-04-04T00:00:00-02:00;2025-04-04T00:00:00-02:00
192;2021-08-04T00:00:00-02:00;Comida;Gasto;Restaurante;any;11.9;;KFC;2025-04-04T00:00:00-02:00;2025-04-04T00:00:00-02:00
193;2021-08-04T00:00:00-02:00;Comida;Gasto;Supermercado;any;5.4;;;2025-04-04T00:00:00-02:00;2025-04-04T00:00:00-02:00
194;2021-08-05T00:00:00-02:00;Comida;Gasto;Supermercado;any;2.78;;;2025-04-04T00:00:00-02:00;2025-04-04T00:00:00-02:00
195;2021-08-06T00:00:00-02:00;Comida;Gasto;Restaurante;any;20.7;Sushi ritual con Sergi i Dani;;2025-04-04T00:00:00-02:00;2025-04-04T00:00:00-02:00
196;2021-08-07T00:00:00-02:00;Tools;Gasto;Moto;any;153;Casco, guantes e impermeable (robo);;2025-04-04T00:00:00-02:00;2025-04-04T00:00:00-02:00
197;2021-08-08T00:00:00-02:00;Café;Gasto;Starbucks;any;3.4;;;2025-04-04T00:00:00-02:00;2025-04-04T00:00:00-02:00
198;2021-08-08T00:00:00-02:00;Comida;Gasto;Restaurante;any;4.95;Kebab;;2025-04-04T00:00:00-02:00;2025-04-04T00:00:00-02:00
199;2021-08-09T00:00:00-02:00;Hobby;Gasto;Squash;any;30;Bono x5;;2025-04-04T00:00:00-02:00;2025-04-04T00:00:00-02:00
200;2021-08-09T00:00:00-02:00;Otros Gastos;Gasto;Cosas del piso;any;12;Internet y limpieza;;2025-04-04T00:00:00-02:00;2025-04-04T00:00:00-02:00
201;2021-08-10T00:00:00-02:00;Comida;Gasto;Supermercado;any;20.08;;;2025-04-04T00:00:00-02:00;2025-04-04T00:00:00-02:00
202;2021-08-12T00:00:00-02:00;Otros Gastos;Gasto;Muestras MB;any;1.25;Camisetas MB Prueba;;2025-04-04T00:00:00-02:00;2025-04-04T00:00:00-02:00
203;2021-08-13T00:00:00-02:00;Viajes/ Transporte;Gasto;Gasolina;any;10;;;2025-04-04T00:00:00-02:00;2025-04-04T00:00:00-02:00
204;2021-08-13T00:00:00-02:00;QFI;Gasto;Fiesta;any;6.02;Fiesta piscina Bebida y patatillas;;2025-04-04T00:00:00-02:00;2025-04-04T00:00:00-02:00
205;2021-08-14T00:00:00-02:00;QFI;Gasto;Viaje Galicia;any;25;Facturar maleta por dormirme;;2025-04-04T00:00:00-02:00;2025-04-04T00:00:00-02:00
206;2021-08-16T00:00:00-02:00;QFI;Gasto;Viaje Galicia;any;6;Cervezas;;2025-04-04T00:00:00-02:00;2025-04-04T00:00:00-02:00
207;2021-08-17T00:00:00-02:00;Otros Ingresos;Ingreso;Ventas;any;500;Venta Mini (2400/3400);;2025-04-04T00:00:00-02:00;2025-04-04T00:00:00-02:00
208;2021-08-17T00:00:00-02:00;QFI;Gasto;Viaje Galicia;any;12.65;Cosas playa;;2025-04-04T00:00:00-02:00;2025-04-04T00:00:00-02:00
209;2021-08-18T00:00:00-02:00;Cripto D;Inversión;Binance;any;100;;;2025-04-04T00:00:00-02:00;2025-04-04T00:00:00-02:00
210;2021-08-18T00:00:00-02:00;QFI;Gasto;Pádel;any;4.95;Padel Viaje Galicia;;2025-04-04T00:00:00-02:00;2025-04-04T00:00:00-02:00
211;2021-08-18T00:00:00-02:00;Hobby;Gasto;Viaje Galicia;any;64;Wakeboard e invitar Amadeo;;2025-04-04T00:00:00-02:00;2025-04-04T00:00:00-02:00
212;2021-08-18T00:00:00-02:00;QFI;Gasto;Viaje Galicia;any;34;Invitar copas;;2025-04-04T00:00:00-02:00;2025-04-04T00:00:00-02:00
213;2021-08-19T00:00:00-02:00;Comida;Gasto;Viaje Galicia;any;18;;;2025-04-04T00:00:00-02:00;2025-04-04T00:00:00-02:00
214;2021-08-20T00:00:00-02:00;Otros Gastos;Gasto;Viaje Galicia;any;50;Pago a Amadeo en general;;2025-04-04T00:00:00-02:00;2025-04-04T00:00:00-02:00
215;2021-08-20T00:00:00-02:00;Comida;Gasto;Viaje Galicia;any;2.77;Vip aeropuero;;2025-04-04T00:00:00-02:00;2025-04-04T00:00:00-02:00
216;2021-08-23T00:00:00-02:00;Hobby;Gasto;Squash;any;30;Bono x5;;2025-04-04T00:00:00-02:00;2025-04-04T00:00:00-02:00
217;2021-08-23T00:00:00-02:00;Comida;Gasto;Supermercado;any;10.43;;;2025-04-04T00:00:00-02:00;2025-04-04T00:00:00-02:00
218;2021-08-24T00:00:00-02:00;Tools;Gasto;Hosting;any;12.04;;;2025-04-04T00:00:00-02:00;2025-04-04T00:00:00-02:00
219;2021-08-24T00:00:00-02:00;Café;Gasto;Starbucks;any;3.4;;;2025-04-04T00:00:00-02:00;2025-04-04T00:00:00-02:00
220;2021-08-24T00:00:00-02:00;Comida;Gasto;Restaurante;any;53.35;Sushi con Yida Pere;;2025-04-04T00:00:00-02:00;2025-04-04T00:00:00-02:00
221;2021-08-24T00:00:00-02:00;QFI;Gasto;Restaurante;any;2.9;Mcflurry;;2025-04-04T00:00:00-02:00;2025-04-04T00:00:00-02:00
222;2021-08-24T00:00:00-02:00;Otros Gastos;Gasto;Muestras MB;any;14.02;Taza Yida prueba;;2025-04-04T00:00:00-02:00;2025-04-04T00:00:00-02:00
223;2021-08-26T00:00:00-02:00;QFI;Gasto;Restaurante;any;39;Invitar Rafa;;2025-04-04T00:00:00-02:00;2025-04-04T00:00:00-02:00
224;2021-08-27T00:00:00-02:00;Hobby;Gasto;Bebida;any;1.3;Powerade;;2025-04-04T00:00:00-02:00;2025-04-04T00:00:00-02:00
225;2021-08-27T00:00:00-02:00;Comida;Gasto;Supermercado;any;4.09;;;2025-04-04T00:00:00-02:00;2025-04-04T00:00:00-02:00
226;2021-08-27T00:00:00-02:00;Comida;Gasto;Restaurante;any;6;Menú;;2025-04-04T00:00:00-02:00;2025-04-04T00:00:00-02:00
227;2021-08-29T00:00:00-02:00;Comida;Gasto;Shake;any;34.42;Esjoy 2 bolsas;;2025-04-04T00:00:00-02:00;2025-04-04T00:00:00-02:00
228;2021-08-29T00:00:00-02:00;Comida;Gasto;Restaurante;any;11.95;Burguer king;;2025-04-04T00:00:00-02:00;2025-04-04T00:00:00-02:00
229;2021-08-29T00:00:00-02:00;QFI;Gasto;Restaurante;any;17;Cena Rafa;;2025-04-04T00:00:00-02:00;2025-04-04T00:00:00-02:00
230;2021-08-29T00:00:00-02:00;QFI;Gasto;Bar;any;5;Cervezas Rafa;;2025-04-04T00:00:00-02:00;2025-04-04T00:00:00-02:00
231;2021-08-30T00:00:00-02:00;QFI;Gasto;Pádel;any;6.75;Padel Tudu;;2025-04-04T00:00:00-02:00;2025-04-04T00:00:00-02:00
232;2021-08-31T00:00:00-02:00;Otros Gastos;Gasto;Supermercado;any;7.51;Varios;;2025-04-04T00:00:00-02:00;2025-04-04T00:00:00-02:00
233;2021-09-01T00:00:00-02:00;Empleo;Ingreso;EFIWATT;any;1600.46;;;2025-04-04T00:00:00-02:00;2025-04-04T00:00:00-02:00
234;2021-09-01T00:00:00-02:00;Comida;Gasto;Supermercado;any;5.85;;;2025-04-04T00:00:00-02:00;2025-04-04T00:00:00-02:00
235;2021-09-02T00:00:00-02:00;Alquiler;Gasto;Piso;any;200;;;2025-04-04T00:00:00-02:00;2025-04-04T00:00:00-02:00
236;2021-09-02T00:00:00-02:00;Otros Gastos;Gasto;Cosas del piso;any;17.55;Internet y aceite;;2025-04-04T00:00:00-02:00;2025-04-04T00:00:00-02:00
237;2021-09-02T00:00:00-02:00;QFI;Gasto;Pádel;any;7;Padel Tudu Mar;;2025-04-04T00:00:00-02:00;2025-04-04T00:00:00-02:00
238;2021-09-03T00:00:00-02:00;Café;Gasto;Bar;any;1.4;;;2025-04-04T00:00:00-02:00;2025-04-04T00:00:00-02:00
239;2021-09-03T00:00:00-02:00;Comida;Gasto;Supermercado;any;5.4;;;2025-04-04T00:00:00-02:00;2025-04-04T00:00:00-02:00
240;2021-09-04T00:00:00-02:00;Cripto D;Inversión;Cdc;any;500;Para comprar ALTS;;2025-04-04T00:00:00-02:00;2025-04-04T00:00:00-02:00
241;2021-09-05T00:00:00-02:00;Comida;Gasto;Restaurante;any;8.9;McDonalds;;2025-04-04T00:00:00-02:00;2025-04-04T00:00:00-02:00
242;2021-09-05T00:00:00-02:00;Café;Gasto;Starbucks;any;3.8;;;2025-04-04T00:00:00-02:00;2025-04-04T00:00:00-02:00
243;2021-09-05T00:00:00-02:00;Tools;Gasto;Auriculares;any;23.99;Earbuds;;2025-04-04T00:00:00-02:00;2025-04-04T00:00:00-02:00
244;2021-09-08T00:00:00-02:00;Viajes/ Transporte;Gasto;Gasolina;any;10;350;km;2025-04-04T00:00:00-02:00;2025-04-04T00:00:00-02:00
245;2021-09-09T00:00:00-02:00;Comida;Gasto;Bar;any;4;bocadillo;;2025-04-04T00:00:00-02:00;2025-04-04T00:00:00-02:00
246;2021-09-10T00:00:00-02:00;Comida;Gasto;Restaurante;any;7.99;;KFC;2025-04-04T00:00:00-02:00;2025-04-04T00:00:00-02:00
247;2021-09-11T00:00:00-02:00;Otros Gastos;Gasto;Farmacia;any;1.3;Paracetamol;;2025-04-04T00:00:00-02:00;2025-04-04T00:00:00-02:00
248;2021-09-11T00:00:00-02:00;Comida;Gasto;Supermercado;any;23.52;;;2025-04-04T00:00:00-02:00;2025-04-04T00:00:00-02:00
249;2021-09-12T00:00:00-02:00;Comida;Gasto;Restaurante;any;6.5;Kebab;;2025-04-04T00:00:00-02:00;2025-04-04T00:00:00-02:00
250;2021-09-13T00:00:00-02:00;Comida;Gasto;Supermercado;any;4.04;Comida dia laborable;;2025-04-04T00:00:00-02:00;2025-04-04T00:00:00-02:00
251;2021-09-13T00:00:00-02:00;QFI;Gasto;Supermercado;any;4.38;Powerade gasolinera;;2025-04-04T00:00:00-02:00;2025-04-04T00:00:00-02:00
252;2021-09-15T00:00:00-02:00;Comida;Gasto;Supermercado;any;7.85;;;2025-04-04T00:00:00-02:00;2025-04-04T00:00:00-02:00
253;2021-09-17T00:00:00-02:00;Comida;Gasto;Supermercado;any;4.64;Comida dia laborable;;2025-04-04T00:00:00-02:00;2025-04-04T00:00:00-02:00
254;2021-09-18T00:00:00-02:00;Otros Gastos;Gasto;Cash;any;50;Joan deudas futuras;;2025-04-04T00:00:00-02:00;2025-04-04T00:00:00-02:00
255;2021-09-18T00:00:00-02:00;Tools;Gasto;Hosting;any;12.04;;;2025-04-04T00:00:00-02:00;2025-04-04T00:00:00-02:00
256;2021-09-19T00:00:00-02:00;Otros Ingresos;Ingreso;Ventas;any;50;Venta Mini (2450/3400);;2025-04-04T00:00:00-02:00;2025-04-04T00:00:00-02:00
257;2021-09-22T00:00:00-02:00;Comida;Gasto;Restaurante;any;4;Comida dia laborable;;2025-04-04T00:00:00-02:00;2025-04-04T00:00:00-02:00
258;2021-09-23T00:00:00-02:00;Cripto D;Inversión;Binance;any;200;NFT (DeRace);;2025-04-04T00:00:00-02:00;2025-04-04T00:00:00-02:00
259;2021-09-23T00:00:00-02:00;Comida;Gasto;Restaurante;any;4;Comida dia laborable;;2025-04-04T00:00:00-02:00;2025-04-04T00:00:00-02:00
260;2021-09-24T00:00:00-02:00;Comida;Gasto;Restaurante;any;7.9;Kebab;;2025-04-04T00:00:00-02:00;2025-04-04T00:00:00-02:00
261;2021-09-25T00:00:00-02:00;QFI;Gasto;Supermercado;any;1.8;Capricho;;2025-04-04T00:00:00-02:00;2025-04-04T00:00:00-02:00
262;2021-09-25T00:00:00-02:00;Comida;Gasto;Supermercado;any;15.02;;;2025-04-04T00:00:00-02:00;2025-04-04T00:00:00-02:00
263;2021-09-26T00:00:00-02:00;Comida;Gasto;Restaurante;any;8;Chino en Palmanyola Xim;;2025-04-04T00:00:00-02:00;2025-04-04T00:00:00-02:00
264;2021-09-29T00:00:00-02:00;Comida;Gasto;Supermercado;any;7.94;;;2025-04-04T00:00:00-02:00;2025-04-04T00:00:00-02:00
265;2021-09-29T00:00:00-02:00;Hobby;Gasto;Squash;any;30;Bono x5;;2025-04-04T00:00:00-02:00;2025-04-04T00:00:00-02:00
266;2021-09-29T00:00:00-02:00;Hobby;Gasto;Bebida;any;1.3;Powerade;;2025-04-04T00:00:00-02:00;2025-04-04T00:00:00-02:00
267;2021-09-30T00:00:00-02:00;QFI;Gasto;Bar;any;3.8;Balonmano quedar;;2025-04-04T00:00:00-02:00;2025-04-04T00:00:00-02:00
268;2021-10-01T00:00:00-02:00;Comida;Gasto;Restaurante;any;12;;KFC;2025-04-04T00:00:00-02:00;2025-04-04T00:00:00-02:00
269;2021-10-01T00:00:00-02:00;Viajes/ Transporte;Gasto;Gasolina;any;10;350;km;2025-04-04T00:00:00-02:00;2025-04-04T00:00:00-02:00
270;2021-10-01T00:00:00-02:00;Otros Gastos;Gasto;Piso;any;200;;;2025-04-04T00:00:00-02:00;2025-04-04T00:00:00-02:00
271;2021-10-01T00:00:00-02:00;Otros Gastos;Gasto;Cosas del piso;any;43;Interner, limpieza y otros;;2025-04-04T00:00:00-02:00;2025-04-04T00:00:00-02:00
272;2021-10-01T00:00:00-02:00;Otros Ingresos;Ingreso;Ventas;any;250;Venta Mini (2700/3400);;2025-04-04T00:00:00-02:00;2025-04-04T00:00:00-02:00
273;2021-10-01T00:00:00-02:00;Empleo;Ingreso;EFIWATT;any;1700;;;2025-04-04T00:00:00-02:00;2025-04-04T00:00:00-02:00
274;2021-10-02T00:00:00-02:00;Comida;Gasto;Restaurante;any;7;Burguer king;;2025-04-04T00:00:00-02:00;2025-04-04T00:00:00-02:00
275;2021-10-02T00:00:00-02:00;QFI;Gasto;Bar;any;6.4;Invitar Mateo Balonmano;;2025-04-04T00:00:00-02:00;2025-04-04T00:00:00-02:00
276;2021-10-03T00:00:00-02:00;Comida;Gasto;Restaurante;any;10;Kebab;;2025-04-04T00:00:00-02:00;2025-04-04T00:00:00-02:00
277;2021-10-05T00:00:00-02:00;Hobby;Gasto;Tenis;any;3.99;Sobregrip decathlon;;2025-04-04T00:00:00-02:00;2025-04-04T00:00:00-02:00
278;2021-10-06T00:00:00-02:00;Café;Gasto;Bar;any;1.3;Café trabajo;;2025-04-04T00:00:00-02:00;2025-04-04T00:00:00-02:00
279;2021-10-06T00:00:00-02:00;Hobby;Gasto;Squash;any;8;Entreno;;2025-04-04T00:00:00-02:00;2025-04-04T00:00:00-02:00
280;2021-10-06T00:00:00-02:00;Comida;Gasto;Supermercado;any;3.96;;;2025-04-04T00:00:00-02:00;2025-04-04T00:00:00-02:00
281;2021-10-07T00:00:00-02:00;QFI;Gasto;Supermercado;any;2.16;Bollería;;2025-04-04T00:00:00-02:00;2025-04-04T00:00:00-02:00
282;2021-10-08T00:00:00-02:00;Comida;Gasto;Restaurante;any;14.98;;KFC;2025-04-04T00:00:00-02:00;2025-04-04T00:00:00-02:00
283;2021-10-08T00:00:00-02:00;Comida;Gasto;Supermercado;any;4.51;Comida dia laborable;;2025-04-04T00:00:00-02:00;2025-04-04T00:00:00-02:00
284;2021-10-09T00:00:00-02:00;Comida;Gasto;Restaurante;any;8.2;Invitar Mar a desayunar Onyx;;2025-04-04T00:00:00-02:00;2025-04-04T00:00:00-02:00
285;2021-10-09T00:00:00-02:00;Comida;Gasto;Supermercado;any;26.45;;Mercadona;2025-04-04T00:00:00-02:00;2025-04-04T00:00:00-02:00
286;2021-10-10T00:00:00-02:00;Comida;Gasto;Restaurante;any;17.5;McDonalds Glovo;;2025-04-04T00:00:00-02:00;2025-04-04T00:00:00-02:00
287;2021-10-11T00:00:00-02:00;Comida;Gasto;Supermercado;any;2.16;Comida dia laborable;;2025-04-04T00:00:00-02:00;2025-04-04T00:00:00-02:00
288;2021-10-11T00:00:00-02:00;Cripto D;Inversión;Cdc;any;300;;;2025-04-04T00:00:00-02:00;2025-04-04T00:00:00-02:00
289;2021-10-11T00:00:00-02:00;Comida;Gasto;Supermercado;any;5.7;;;2025-04-04T00:00:00-02:00;2025-04-04T00:00:00-02:00
290;2021-10-14T00:00:00-02:00;Tools;Gasto;Dominio;any;11.95;mastraficomarketing.com;;2025-04-04T00:00:00-02:00;2025-04-04T00:00:00-02:00
291;2021-10-14T00:00:00-02:00;Comida;Gasto;Bar;any;9;Cena balonmano;;2025-04-04T00:00:00-02:00;2025-04-04T00:00:00-02:00
292;2021-10-15T00:00:00-02:00;Comida;Gasto;Restaurante;any;12.1;Thai pre improshow;;2025-04-04T00:00:00-02:00;2025-04-04T00:00:00-02:00
293;2021-10-15T00:00:00-02:00;QFI;Gasto;Show;any;13;Improshow;;2025-04-04T00:00:00-02:00;2025-04-04T00:00:00-02:00
294;2021-10-16T00:00:00-02:00;QFI;Gasto;Bar;any;6.8;Cervezas Balonmano;;2025-04-04T00:00:00-02:00;2025-04-04T00:00:00-02:00
295;2021-10-16T00:00:00-02:00;Comida;Gasto;Supermercado;any;4.31;Comida dia laborable;;2025-04-04T00:00:00-02:00;2025-04-04T00:00:00-02:00
296;2021-10-16T00:00:00-02:00;Comida;Gasto;Restaurante;any;12;;KFC;2025-04-04T00:00:00-02:00;2025-04-04T00:00:00-02:00
297;2021-10-16T00:00:00-02:00;Comida;Gasto;Supermercado;any;6.9;;Mercadona;2025-04-04T00:00:00-02:00;2025-04-04T00:00:00-02:00
298;2021-10-17T00:00:00-02:00;Formación;Gasto;Curso;any;22.99;Udemy. Solidity;;2025-04-04T00:00:00-02:00;2025-04-04T00:00:00-02:00
299;2021-10-17T00:00:00-02:00;Comida;Gasto;Restaurante;any;6.5;Kebab;;2025-04-04T00:00:00-02:00;2025-04-04T00:00:00-02:00
300;2021-10-18T00:00:00-02:00;Comida;Gasto;Bar;any;5;Comida dia laborable;;2025-04-04T00:00:00-02:00;2025-04-04T00:00:00-02:00
301;2021-10-19T00:00:00-02:00;Otros Ingresos;Ingreso;Ventas;any;50;Venta Mini(2750/3400);;2025-04-04T00:00:00-02:00;2025-04-04T00:00:00-02:00
302;2021-10-19T00:00:00-02:00;Hobby;Gasto;Squash;any;30;Bono x5;;2025-04-04T00:00:00-02:00;2025-04-04T00:00:00-02:00
303;2021-10-20T00:00:00-02:00;Piso JB38;Inversión;Tasación piso;any;293.06;;;2025-04-04T00:00:00-02:00;2025-04-04T00:00:00-02:00
304;2021-10-20T00:00:00-02:00;Viajes/ Transporte;Gasto;Gasolina;any;10;300;km;2025-04-04T00:00:00-02:00;2025-04-04T00:00:00-02:00
305;2021-10-21T00:00:00-02:00;Comida;Gasto;Bar;any;10.5;Cena balonmano;;2025-04-04T00:00:00-02:00;2025-04-04T00:00:00-02:00
306;2021-10-21T00:00:00-02:00;Comida;Gasto;Bar;any;3.2;Comida dia laborable;;2025-04-04T00:00:00-02:00;2025-04-04T00:00:00-02:00
307;2021-10-21T00:00:00-02:00;Comida;Gasto;Supermercado;any;1.36;Eroski;;2025-04-04T00:00:00-02:00;2025-04-04T00:00:00-02:00
308;2021-10-22T00:00:00-02:00;Tools;Gasto;Dominio;any;23.99;marctonimas.com;;2025-04-04T00:00:00-02:00;2025-04-04T00:00:00-02:00
309;2021-10-23T00:00:00-02:00;Comida;Gasto;Supermercado;any;3.7;Eroski;;2025-04-04T00:00:00-02:00;2025-04-04T00:00:00-02:00
310;2021-10-23T00:00:00-02:00;Comida;Gasto;Restaurante;any;5.1;Kebab;;2025-04-04T00:00:00-02:00;2025-04-04T00:00:00-02:00
311;2021-10-24T00:00:00-02:00;Comida;Gasto;Shake;any;34.42;;;2025-04-04T00:00:00-02:00;2025-04-04T00:00:00-02:00
312;2021-10-24T00:00:00-02:00;Cripto D;Inversión;Cdc;any;200;;;2025-04-04T00:00:00-02:00;2025-04-04T00:00:00-02:00
313;2021-10-26T00:00:00-02:00;Comida;Gasto;Bar;any;5.5;Comida dia laborable;;2025-04-04T00:00:00-02:00;2025-04-04T00:00:00-02:00
314;2021-10-26T00:00:00-02:00;Comida;Gasto;Supermercado;any;18.69;;Mercadona;2025-04-04T00:00:00-02:00;2025-04-04T00:00:00-02:00
315;2021-10-27T00:00:00-02:00;Comida;Gasto;Restaurante;any;8.9;Cena con Pilar;;2025-04-04T00:00:00-02:00;2025-04-04T00:00:00-02:00
316;2021-10-27T00:00:00-02:00;Café;Gasto;Bar;any;2.8;Café trabajo;;2025-04-04T00:00:00-02:00;2025-04-04T00:00:00-02:00
317;2021-10-28T00:00:00-02:00;QFI;Gasto;Bar;any;3.4;Cena balonmano;;2025-04-04T00:00:00-02:00;2025-04-04T00:00:00-02:00
318;2021-10-28T00:00:00-02:00;Comida;Gasto;Bar;any;4;Comida dia laborable;;2025-04-04T00:00:00-02:00;2025-04-04T00:00:00-02:00
319;2021-10-29T00:00:00-02:00;Comida;Gasto;Bar;any;7.35;Desayuno con Mamá;;2025-04-04T00:00:00-02:00;2025-04-04T00:00:00-02:00
320;2021-10-29T00:00:00-02:00;Comida;Gasto;Restaurante;any;52.5;Invitar Joan y Mar Cumple;;2025-04-04T00:00:00-02:00;2025-04-04T00:00:00-02:00
321;2021-10-29T00:00:00-02:00;Otros Ingresos;Ingreso;Ventas;any;100;Venta Mini (2850/3400);;2025-04-04T00:00:00-02:00;2025-04-04T00:00:00-02:00
322;2021-10-29T00:00:00-02:00;Otros Ingresos;Ingreso;Regalos;any;100;Cumpleaños;Mamá;2025-04-04T00:00:00-02:00;2025-04-04T00:00:00-02:00
323;2021-10-29T00:00:00-02:00;Hobby;Gasto;Balonmano;any;105;Equipación Mata de Jonc;;2025-04-04T00:00:00-02:00;2025-04-04T00:00:00-02:00
324;2021-10-29T00:00:00-02:00;Comida;Gasto;Restaurante;any;19;Invitar cena cumple Xim;;2025-04-04T00:00:00-02:00;2025-04-04T00:00:00-02:00
325;2021-10-29T00:00:00-02:00;QFI;Gasto;Restaurante;any;10;Comida fiesta Halloween;;2025-04-04T00:00:00-02:00;2025-04-04T00:00:00-02:00
326;2021-10-30T00:00:00-02:00;Comida;Gasto;Restaurante;any;10;Cena Halloween casa Maria Bonet;;2025-04-04T00:00:00-02:00;2025-04-04T00:00:00-02:00
327;2021-10-30T00:00:00-02:00;QFI;Gasto;Fiesta;any;5.86;Bebida fiesta Halloween;;2025-04-04T00:00:00-02:00;2025-04-04T00:00:00-02:00
328;2021-10-30T00:00:00-02:00;Otros Ingresos;Ingreso;Regalos;any;100;Cumpleaños;Toni;2025-04-04T00:00:00-02:00;2025-04-04T00:00:00-02:00
329;2021-10-30T00:00:00-02:00;Otros Ingresos;Ingreso;Regalos;any;150;Cumpleaños;Abuelos;2025-04-04T00:00:00-02:00;2025-04-04T00:00:00-02:00
330;2021-10-30T00:00:00-02:00;Otros Ingresos;Ingreso;Regalos;any;50;Cumpleaños;Adela;2025-04-04T00:00:00-02:00;2025-04-04T00:00:00-02:00
331;2021-10-30T00:00:00-02:00;Otros Ingresos;Ingreso;Regalos;any;50;Cumpleaños;Rosa;2025-04-04T00:00:00-02:00;2025-04-04T00:00:00-02:00
332;2021-11-01T00:00:00-02:00;Empleo;Ingreso;EFIWATT;any;1817.59;;;2025-04-04T00:00:00-02:00;2025-04-04T00:00:00-02:00
333;2021-11-02T00:00:00-02:00;Comida;Gasto;Supermercado;any;2.88;;;2025-04-04T00:00:00-02:00;2025-04-04T00:00:00-02:00
334;2021-11-03T00:00:00-02:00;Alquiler;Gasto;Piso;any;200;;;2025-04-04T00:00:00-02:00;2025-04-04T00:00:00-02:00
335;2021-11-03T00:00:00-02:00;Otros Gastos;Gasto;Cosas del piso;any;43;Limpieza e interner;;2025-04-04T00:00:00-02:00;2025-04-04T00:00:00-02:00
336;2021-11-03T00:00:00-02:00;Comida;Gasto;Bar;any;5.5;Comida dia laborable;;2025-04-04T00:00:00-02:00;2025-04-04T00:00:00-02:00
337;2021-11-03T00:00:00-02:00;Comida;Gasto;Supermercado;any;25.33;;Mercadona;2025-04-04T00:00:00-02:00;2025-04-04T00:00:00-02:00
338;2021-11-04T00:00:00-02:00;Comida;Gasto;Restaurante;any;10.5;Cena balonmano;;2025-04-04T00:00:00-02:00;2025-04-04T00:00:00-02:00
339;2021-11-04T00:00:00-02:00;Comida;Gasto;Bar;any;5.5;Comida dia laborable;;2025-04-04T00:00:00-02:00;2025-04-04T00:00:00-02:00
340;2021-11-05T00:00:00-02:00;QFI;Gasto;Cine;any;12;Cine con Pilar;;2025-04-04T00:00:00-02:00;2025-04-04T00:00:00-02:00
